id,category,title,address,call,img_url,introducing
46,과학명소,한국표준과학연구원과 해시계,대전광역시 유성구 가정로 267 (도룡동),042-868-5593,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20150317_26%2Fdahaeyoo_1426556990055omTz6_JPEG%2F3.JPG&amp;type=a340,"한국표준과학연구원(韓國標準科學硏究院, Korea Research Institute of Standards and Science, KRISS)은 국가 측정표준 대표기관으로 국가 측정표준 확립, 측정 과학기술 연구개발하는 기관이다.

주요기능은 길이, 시간, 질량 등 국가측정표준 확립 및 유지 향상, 첨단 산업에서 필요한 새로운 측정과학기술 및 평가 기술 개발, 산업체 측정기기에 대한 교정/시험 및 인증표준물질(CRM) 보급이다. 또한 산업체에 기술자문, 지원, 교육훈련을 수행함으로써 국가경제, 과학기술 발전 및 국민의 삶의 질 향상에 기여하고 있다."
47,과학명소,한국전자통신연구원,대전시 유성구 가정로 218,042-860-6114,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA5MjVfOTgg%2FMDAxNjAxMDEzNDIwOTUx.JPDh5_DDAUkGGfgOh1i2G4KsgPmH-tr8ikA4_Ggqdo0g.GGawucPRQ8vWI9XhmbTUWRNLvRGDgcz3-bfH00HCeD0g.JPEG.cocoadam%2F20200923_091723.jpg&amp;type=a340,"전자와 통신 분야의 기술개발을 목적으로 설립된 연구기관. 정보·통신·전자 분야의 연구개발을 하는 국내 최대의 정부출연연구기관으로 과학기술정보통신부 국가과학기술연구회(NST) 소관이다. 연구원의 주요 임무는 정보사회의 기반 구축을 위한 반도체, 통신, 컴퓨터 분야의 핵심기술 연구개발, 통신기술 정책수립 지원 및 기술정보 수집·제공, 통신방식에 대한 표준화 연구, 그리고 산업체에 대한 기술 전수 및 지원과 산업체와의 공동 개발 등을 들 수 있다.

그동안 1가구 1전화 시대를 연 TDX(전자식교환기), 메모리 반도체분야의 혁명을 이룩한 4M·16M·64M·256M DRAM, 휴대폰 강국의 초석이 된 CDMA(디지털이동통신시스템) 상용화기술, 내 손안의 TV를 실현시킨 지상파 DMB기술, 휴대 인터넷인 WiBro기술 등을 개발하여 한국을 정보통신 강국으로 이끌었다. 최근에는 디지털 멀티미디어 콘텐츠 자동판매기 기술, 스마트 선박 기술, 4세대 이동통신 기술(LTE-Advanced 개발)을 개발하면서 디지털 컨버전스 시대를 선도하고 있다."
48,과학명소,국립중앙과학관과 천체투영기,대전광역시 유성구 대덕대로 481 국립중앙과학관,042-601-7894,https://search.pstatic.net/common/?src=http%3A%2F%2Fimgnews.naver.net%2Fimage%2F029%2F2021%2F07%2F08%2F0002685891_001_20210708120204492.jpg&amp;type=a340,"천체투영관(天體投影館) 또는 플라네타륨(planetarium)은 천체와 같은 천문 영상이나 천체를 교육적 목적이나 엔터테인먼트를 위해 반구형 스크린에 투영 및 상영하는 돔형 극장이다. 한국어로는 천체투영관 또는 천체투영실로 불린다.

주요 구성품은 반구형 스크린, 광학식 천체투영기, 디지털 천체투영기, 오디오 장치, 조명장치, 천체시뮬레이션 소프트웨어, 풀돔영상물, 통합제어 소프트웨어 등이 있다.

한국의 천체투영관은 독립적으로 만들어지기 보다는 국립과학관이나, 교육과학연구원 등의 부속 시설로 설립된다. 또한 지방자치단체의 천문대에도 빠지지 않고 천체투영관이 설치된다."
49,과학명소,한국한의학연구원,대전광역시 유성구 유성대로 1672,042-868-9516,https://search.pstatic.net/common/?src=http%3A%2F%2Fimgnews.naver.net%2Fimage%2F5014%2F2009%2F03%2F19%2F50140000039526_0.jpg&amp;type=a340,"한의학 분야의 정부출연 연구기관. 한의학 기반의 원천기술연구와 과학화·표준화 연구, 그리고 기초이론 및 임상연구를 수행하고 있다. 과학기술정보통신부 국가과학기술연구회(NST) 산하의 연구기관이다. 한의학, 한방의료 및 한약의 육성·발전에 관한 사항을 전문적이고 체계적으로 연구함으로써 국민보건향상에 기여하며, 더 나아가 한의학의 세계화를 통해 인류건강에 이바지한다.

"
50,과학명소,대전시민천문대와 굴절망원경,대전광역시 유성구 과학로 213-48 (신성동),042-863-8763,https://search.pstatic.net/sunny/?src=http%3A%2F%2Fjrimage.dongascience.com%2Fpress%2F2014%2F12%2F14198535964800_thumb.jpg&amp;type=a340,"대전시민천문대는 2001년 5월3일에 우리나라에서 지자체 1호 천문대로 개관하여 매년 10만명의 관람객과 함께 천문우주과학과 문화예술의 만남의 장으로 제공하고 있습니다.

더욱 유익한 천문관측 프로그램과 다양한 장르의 음악을 만나볼 수 있는 별음악회, 그리고 시와 음악이 어우러진 시낭송회, 미술작품을 감상하실 수 있는 아스트로갤러리 등의 프로그램으로 여러분들의 천문우주과학지식과 문화예술의 만남을 함께 하실 수 있는 최고의 천문대가 되도록 노력하겠습니다.
"
51,과학명소,한국천문연구원,대전광역시 유성구 대덕대로 776 (화암동 61-1),042-865-2084,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA4MDdfMjAx%2FMDAxNjI4MjY2NzU4MDky.Cn3GczPjVpxKGYmlMVkaRqMPlFF3Gcnep-Laa9Xf1PIg.lvhxfTcAjfnGlxbM0nFaAHlAaBpboPv4_1CtO-LoRUwg.JPEG.jhnul21%2F20180803_162252.jpg&amp;type=a340,"천문우주과학 분야의 정부출연 연구기관 이며 광학, 전파, 이론, 관측 천문학 및 우주천문학 분야의 연구를 추진하는, 교육과학기술부 기초기술연구회 소관의 정부출연연구기관이다. 천문우주과학의 발전에 필요한 학술연구와 기술개발을 종합적으로 수행하고 그 성과를 보급하여 국민복지 및 국가안위에 기여한다. 연구원은 천문학과 우주과학에 대한 연구 및 사업, 대형 관측시설의 운영 및 기기개발, 역 및 표준시의 관리 등 국가 천문업무의 수행, 국내외 관련기관과의 협력 및 공동연구 수행, 대국민 천문지식 및 정보 보급 사업, 정부 및 국내외 관련 기관과의 연구 및 기술용역에 대한 수탁 및 위탁, 천문과학기술 분야의 전문인력 양성 등을 주된 임무로 한다.

주요 연구 분야는 광학적외선천문연구(우리 은하계 형성과 진화, 변광천체 및 외계행성 탐색 등), 전파천문연구(성간운 및 별탄생 영역, 한국우주전파관측망 구축 등), 우주과학연구(태양우주환경 연구, 우주물체감시 연구 등), 기술개발연구(우주관측 탑재체 개발, 전파천문장비개발 및 연구지원 등), 천체물리연구(성간물질 및 별 생성, 고천문 등) 등으로 이루어졌다.
"
52,과학명소,한국항공우주연구원과 나로호,대전광역시 유성구 과학로 169-84 (어은동),042-870-3657,https://search.pstatic.net/common/?src=http%3A%2F%2Fcafefiles.naver.net%2F20130321_115%2Fsjh770519_1363844944366TnzpC_JPEG%2F0967E2B6-4D52-5B7A-3652-4CDE5C308B17.jpg&amp;type=a340,"항공우주 과학기술 분야의 정부출연 연구기관. 과학기술정보통신부 국가과학기술연구회 산하의 정부출연연구원이다. 항공우주과학기술영역의 새로운 탐구, 기술선도, 개발 및 보급을 통하여 국민경제의 건전한 발전과 국민생활의 향상에 기여하는 것이 설립목적이다. 연구원의 주요 기능은 ①항공기·인공위성·우주발사체의 종합시스템 및 핵심기술 연구개발 ②국가항공우주개발 정책수립 지원, 항공우주 기술정보의 유통 및 보급·확산 ③시험평가시설의 산·학·연 공동 활용, 중소·중견기업 등 관련 산업계 협력·지원 및 기술사업화 ④정부, 민간, 법인, 단체 등과 연구개발협력 및 기술용역 수탁·위탁, 주요 임무 분야의 전문인력 양성 등이다.

대표적인 연구성과로 항공분야에서는 Experimental 경비행기(까치호), 쌍발 복합재료 항공기, 선미익 소형항공기(반디호), 93 EXPO 지상관측용 무인비행선, 소형 장기체공형 무인기 핵심기술 개발(두루미), 고속-수직 이착륙 무인기, 고고도 장기체공 무인기(EAV), 유·무인 혼용항공기(OPV), 틸트덕트 무인기, 저고도 무인비행장치 교통관리시스템(UTM), 쿼드틸트프롭 무인기(QTP-UAV) 등을 개발했다. 발사체 분야에서는 과학로켓 KSR-Ⅰ, KSR-Ⅱ, KSR-Ⅲ 발사, 한국 최초 우주발사체인 나로호 발사, 한국형발사체(누리호)의 주엔진인 75톤급 액체엔진 성능을 실제 비행을 통해 확인하기 위한 시험발사체 발사 등이 있다. 위성분야에서는 다목적실용위성(아리랑) 1호, 2호, 3호, 5호, 3A호와 통신해양기상위성(천리안) 1호, 정지궤도복합위성(천리안) 2A호와 2B호 발사에 성공 했다."
53,과학명소,한국기계연구원,대전광역시 유성구 가정북로 156,042-861-7401,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MDNfMTkg%2FMDAxNjU0MjM4NTAxOTUx.-h7bX3ladzDrISaT612o2mkzfs8rqN0iQdjKK4b6fz8g.Vlcu6SWlevegdwAaungma3g3w1I-sXfhbAu13zygZ88g.JPEG.pysimage%2FIMG_9092.JPG&amp;type=a340,"기계 분야의 정부출연 연구기관. 기계 분야의 연구를 위해 설치된 정부출연 연구기관으로 과학기술정보통신부 산하 국가과학기술연구회 소관 기관이다. 기계 분야의 연구 개발 및 성과확산, 신뢰성 평가, 시험평가 등을 통해 국가 및 산업계의 발전에 기여한다. 연구원의 주요기능은 연구개발 및 기획 기능, 신뢰성 및 시험평가 기능, 기술이전 및 지원 기능 등으로 나눌 수 있다. 연구 기능은 국가 아젠다 실현 및 국가 신성장동력 육성을 위한 원천기술을 개발하고 국가 차원에서 확보해야 할 기계기술의 예측 및 기획을 포함한다. 시험평가 기능은 연구개발 활동과 연계된 신기술 및 주력 기간산업의 신뢰성 및 공인시험평가와 평가관련 기술개발 및 규격 개발·보급을 의미한다. 기술지원 기능은 보유기술의 산업체 이전 및 실용화 지원, 기계분야 중소·중견기업 기술지원, 창업보육 및 기술기반 구축 지원 등이 중심이다.

연구소의 대표적인 연구성과로, 메탈·베어링 국산화개발, 장거리수송용 화학열파이프 개발, 조선소 생산관리체제 개발 및 보급, 소형어선 근대화, 나일론지퍼 성형용 다이휠 개발, 자기부상열차 개발, 비구면 가공용 초정밀가공기 개발, 원격 무인잠수정 개발, 다양한 차세대소재성형기술 개발, 크롬도금공정 개발, 기록보존 전용 디지털 스캐너 개발 등을 들 수 있다."
54,과학명소,국가핵융합연구소(NFRI),대전광역시 유성구 과학로 169-148,042-879-5088,https://search.pstatic.net/common/?src=http%3A%2F%2Fimgnews.naver.net%2Fimage%2F011%2F2018%2F09%2F06%2F0003388278_001_20180906173414616.jpg&amp;type=l340_165,"국가핵융합연구소는 한국형 핵융합로 건설과 핵융합에너지 사용화 기술 개발을 위해 설립된 정부 출연 연구기관이다. 1995년 12월 국가 핵융합 연구개발 기본계획을 확정하고 사업을 시작했다. 1996년 1월 핵융합연구개발사업단으로 출범했다. 2005년 10월 한국기초과학지원연구원 부설 핵융합연구센터가 됐다. 이후 2007년 9월 국가핵융합연구소로 이름이 바뀌었다.
2004년 1월 한국형 차세대 초전도 핵융합연구장치인 케이스타(KSTAR·Korea Superconducting Tokamak Advanced Research) 주장치의 조립 및 설치를 시작해서, 2007년 9월 14일 완성했다. 같은 달 국제핵융합실험로(ITER·International Thermonuclear Experimental Reactor) 한국사업단이 출범했다. 주로 KSTAR 운영을 통한 세계 수준의 핵융합 연구능력 확보, ITER 국내 전담기구 역할 수행과 기술이전, 핵융합 연구인력 양성 및 핵융합발전로 건설, 첨단·원천기술 연구, 핵융합 관련 파생기술을 활용한 첨단 신산업 창출 기여 등의 업무를 수행한다.
조직은 KSTAR 운영사업단(공동실험연구부, 장치운영기술부, 장치기술개발부), ITER 한국사업단, WCI(World Class Institute) 핵융합이론센터, 융복합플라스마연구센터, 미래전략부로 이뤄져 있다. KSTAR 운영사업단은 공학설계의 기본이 되는 장치의 연구 목표, 기본 구조와 변수, 운영 영역과 시나리오, 주요 모델링 결과 등 그 주요 설정 근거의 제시를 목표로 활동한다. ITER 한국사업단은 2040년대 상용 핵융합발전소 건설을 위한 원천기술 확보, 대용량의 친환경적 에너지원 확보로 국가 에너지 자립 및 에너지 안보 기여를 목표로 활동한다. 융복합플라스마연구센터는 응용 플라스마의 원천기술 개발과 다양한 플라스마 응용기술 분야의 개척을 통한 국가 기반산업의 경쟁력 강화를 목표로 활동한다. WCI 핵융합이론센터는 실증로(K-Demo) 연구개발 기반 조성, 상용화 기반 구축 등을 목표로 활동한다.
주요 연구 성과로는 KSTAR 건설과 최초 플라스마 실현, 핵융합 플라스마를 이용한 LED 광원소재 핵심원천기술 연구, 브라운가스 발생장치 개발 및 인프라 구축, 수중 플라스마 방전을 이용한 수처리 시스템 개발, 세계 최초의 n타입 실리콘(n-type Si) 도핑 성공 등이 있다."
55,과학명소,한국화학연구원(KRICT),대전광역시 유성구 과학로 169-148,042-860-7114,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAxMThfMTk0%2FMDAxNjQyNDg5NDAxNjQ2.C-9zIrWDJtGmQO1xaLUrLzMmfLzs8_MXilanJcfHDisg.0GboKTrlF7u_BTVxpe3r9DSo-SMxQjHy3y4fKyCPH00g.PNG.power2know%2F%25C7%25D1%25B1%25B9%25C8%25AD%25C7%25D0%25BF%25AC%25B1%25B8%25BF%25F8_%25B8%25E9%25C1%25A2%25C1%25D8%25BA%25F1%25C2%25FC%25C1%25B6-%25C7%25D1%25B1%25B9%25C8%25AD%25C7%25D0%25BF%25AC%25B1%25B8%25BF%25F8_%25C0%25CE%25C0%25E7%25BB%25F3.png&amp;type=a340,"한국화학연구원(韓國化學硏究院, Korea Research Institute of Chemical Technology, KRICT)은 화학산업 관련 과학기술에 관한 제반 연구 및 시험·조사·지원을 종합적으로 수행하는 과학기술정보통신부 산하 기타공공기관이다. 국가과학기술연구회 소관이며 1976년 설립된 연구기관이다. 소재지는 대전광역시 유성구 가정로 141이다."
56,과학명소,한국에너지기술연구원(KIER),대전광역시 유성구 가정로 152,042-860-3114,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA2MTVfNzYg%2FMDAxNjIzNjg5MjUxODky.sTewavCxqdPJODoO8_n7vMCbLwaCcklxPTF3pqRGjoIg.HMTNQyEHVMOh2puudyyF5ajz-wjdV7Zb2dVZvFyrK2wg.JPEG.kelpolly%2F%25C7%25D1%25B1%25B9%25BF%25A1%25B3%25CA%25C1%25F6%25B1%25E2%25BC%25FA%25BF%25AC%25B1%25B8%25BF%25F8%2528KIER%2529_%25C3%25A4%25BF%25EB_%25C1%25A4%25BA%25B8%252C_%25C0%25DA%25B1%25E2%25BC%25D2%25B0%25B3%25BC%25AD%2528%25C0%25DA%25BC%25D2%25BC%25AD%2529_%25C7%25D7%25B8%25F1%252C_%25B1%25E2%25BE%25F7%25BA%25D0%25BC%25AE%2528%25BF%25AC%25BA%25C0%252C_%25C3%25CA%25BA%25C0_%25B5%25EE%2529%252C_%25C1%25F6%25BF%25F8tip%2528%252721.6.30%2528%25BC%25F6%2529_18%25BD%25C3.jpg&amp;type=l340_165,"에너지의 이용을 연구하고 기술을 개발하여 그 성과를 보급하기 위해 설립된 과학기술정보통신부 국가과학기술연구회 소관의 정부출연 연구기관이다. 1977년 8월 재단법인 한국열관리시험연구소로 출범하여 1980년 한국과학기술연구원(KIST) 부설 태양에너지연구소를 흡수·통합하여 한국종합에너지연구소로 확대 개편되었으며, 1981년 에너지와 자원의 통합운영정책에 따라 자원개발연구소와 통합되어 한국동력자원연구소가 되었다. 1991년 에너지기술의 전문적인 연구기관으로 분리·독립하여 한국에너지기술연구소로 새롭게 발족했으며, 2001년 한국에너지기술연구원으로 개칭했다. 2004년 과학기술부로 소관부처가 변경되었다가 2008년에는 지식경제부를 거쳐 2017년에 과학기술정보통신부 국가과학기술연구회 소관으로 변경되어 현재에 이르고 있다. 연구원의 기능은 크게 에너지기술개발, 에너지기술 보급 확산, 에너지기술 정책 수립으로 구분된다. 에너지기술개발은 태양광, 풍력, 바이오, 연료전지, 수소에너지 등 신재생에너지 연구개발, 이산화탄소 포집 등 온실가스 처리 연구개발, 청정석탄, 비재래형 연료 등 화석에너지 청정 이용 연구개발, 산업·건물·수송·전기 등 관련 에너지 효율 향상 연구개발, 에너지소재 연구개발 등을 포함한다.

에너지기술 보급 확산은 시험평가인증, 인력양성, 기술지원, 기술사업화 등으로 우수 기술 보급을 통한 에너지의 합리적 이용 증진을 목표로 한다. 그리고 에너지기술 정책 수립은 국가 에너지 기술정책 수립을 지원하는 역할이다. 연구소의 대표적인 연구개발 성과로, 무연탄 유동층 연소 장치, 가정용 콘덴싱 보일러, 이소부탄 정제 장치, 발광다이오드(LED) 교통신호등, 바이오디젤 생산 장치, 수소충전소 및 연료전지 하이브리드 자동차, CIGS 박막 태양전지, 석유화학 C4 유분의 고부가가치 극대화 핵심 기술 등을 들 수 있다."
57,과학명소,한국생명공학연구원(KRIBB),대전광역시 유성구 과학로 125,042-860-4114,https://search.pstatic.net/sunny/?src=http%3A%2F%2Fkmug.co.kr%2Fdata%2Feditor%2F1805%2F20180501142148_f4c968892c8da21026a360873c68d631_6pcz.jpg&amp;type=a340,"한국생명공학연구원은 생명 현상에 대한 기초연구를 비롯하여 보건의료, 식량 증산, 바이오신소재, 환경 정화, 신에너지 개발 등 첨단생명공학 연구를 수행하는 정부 출연 연구기관이다. 1985년 2월 한국과학기술원(KAIST) 부설 유전공학센터로 출범해 1990년 12월 유전공학연구소를 거쳐 1995년 3월 생명공학연구소로 개칭되었다. 1999년 5월 독립법인 기초기술연구회 소속 생명공학연구소로 독립법인화 되었다가, 2001년 1월 한국생명공학연구원으로 승격되었다. 대전에 위치한 본원 외에 2005년 9월 충북 오창 캠퍼스를 설치했고, 2006년 11월 전북 정읍 분원을 설치했다.
바이오융합, 바이오신약, 바이오소재, 바이오정보 등 생명과학기술 분야의 연구개발 및 이를 지원하는 연구사업을 수행하고, 국내외 산학연과의 협력 및 그 성과를 보급하는 데 목적이 있다. 또한 국내외 생명과학 연구를 위한 선진적인 공공 인프라를 구축하고 지원한다. 산업화 원천기술을 확보하여 국가성장동력을 창출하고 고령화 질환, 신종감염성 질환 등 국가적인 바이오 어젠더 해결을 위해 노력한다. 바이오나노연구센터, 뇌신경연구센터, 유전체의학연구센터, 단백질체의학연구센터, 바이오화학?에너지연구센터, 산업바이오소재연구센터, 환경바이오연구센터, 미생물자원센터, 유전체자원센터, 해외생물소재허브센터 등으로 이루어져 있다."
58,과학명소,특허청 발명교육센터(창의발명체험관),대전광역시 유성구 과학로 82,042-601-4458,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MTlfODAg%2FMDAxNjYwODk5OTI0MDAz.duxC5vTGsf8XvPeVWhrV-TQrj5OG9iEtWuEVLw0LGXsg.HCV3puh8U7cUekG8LmotoN1GqIJTfg8yj3BZmA8kFTwg.JPEG.daejeontour%2F1.jpg&amp;type=a340,"2005년 12월에 개관한 발명교육센터는 지하 1층, 지상 3층에 총 연면적 1,200평의 규모로 창의발명체험실,창의발명체험관, 강의실 등의 시설을 갖추고 있으며 각 지역에서 선발된 우수 발명인재들에게 다양한 발명교육의 기회를 제공하고 있다. 대덕연구단지의 연구원과 특허청 심사관, 각급 학교 발명교사 등 경험이 풍부한 전문 인력을 강사로 활용하여 심화된 발명교육을 실시하고 있으며, 학생들의 창의성과 도전정신을 길러주는 실질적인 발명실습교육과 체험교육을 실시하고 있다.발명교육센터 내 창의발명체험관은 학생들이 놀이와 재미를 통해 발명을 쉽게 이해하고 느껴볼 수 있도록' 클릭,상상 아이콘', '상상의 힘을 보다', '상상의 열매를 맺다', '상상이 현실이 되다' 등 4가지 테마로 체험할 수 있도록 구성되어 있다."
59,과학명소,한국원자력연구원(KAERI),대전광역시 유성구 대덕대로989번길 111,042-868-2000,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20160308_252%2Fdebolw_1457424510309QE6io_JPEG%2Fkaeri.jpg&amp;type=a340,"1959년 3월 1일 원자력원 소속기관으로 발족하여 원자력발전소 설계전문 회사인 한국전력기술(주)와 핵연료의 설계와 제조를 담당하는 현 한전원자력연료(주)를 자회사로 설립하고 이를 독립적인 기관으로 육성하였다. 1973년 원자력청 산하 3개 연구소(원자력연구소·방사선의학연구소·방사선농학연구소)가 통합되면서 민영화되었다. 1975년 10월 현 한국전력기술(주)을 자회사로 설립하고, 1976년 12월에는 한국핵연료개발공단을 설립하였다. 1980년 12월 한국핵연료개발공단을 흡수 통합하면서 한국에너지연구소로 명칭이 바뀌었다.

1988년 1월 원자력병원을 부설기관으로 설립하였고, 1989년 12월 한국원자력연구소로 다시 명칭이 바뀌었다. 1990년 2월 한국원자력연구소의 원자력안전센터가 한국원자력안전기술원으로 독립하였고, 1990년 9월 부설기관으로 원자력환경관리센터를 설립하였다. 1996년 12월에는 원자로계통설계사업, 핵연료사업, 방사성폐기물사업을 정부의 원자력산업체제조정 방침에 따라 각 산업체로 이관하였다. 2007년 3월 한국원자력연구원으로 명칭을 변경하였다.  

주요 활동은 원자로의 연구개발, 방사성 동위원소의 생산 및 핵기술자의 훈련과 양성 등이다. 이곳에서 생산 분배되는 방사선 동위원소는 Au-198 외 10여 종의 일반방사성 동위원소 약 100큐리(ci)와 산업용 방사선원(Ir-192선원) 250큐리 정도이며, 국내 의학계 및 산업계에서 활용하고 있다. 대전광역시 유성구 대덕대로989번길 111(덕진동 150번지)에 있다."
60,과학명소,한국표준과학연구원(KRISS),대전광역시 유성구 가정로 267,042-868-5114,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEyMjBfMTgx%2FMDAxNjM5OTkzOTA2MTY2.NKwEy8tyZj4VEm80CmHVY8EqDamkGlgBZdCrUoSEoTMg.jdiY9HLe1ym5W2JDc47iRHgX_m7hvg_AWPDjRRzDI8Mg.JPEG.krisspr%2Fnonam23434234234e01.jpg&amp;type=a340,"한국표준과학연구원(KRISS·표준연)은 우리나라의 대표 국가측정표준 연구기관이다. 1975년 12월 한국표준연구소라는 명칭으로 설립됐다. 1975년부터는 국가교정검정 업무를 시작했고 1984년에는 표준주파수국(HLA)을 개국했다. 1988년 10월에는 국제도량형위원회(CIPM)의 자문위원회 회원으로 뽑혔다. 1991년 10월 한국표준과학연구원으로 개칭되었다. 1999년 2월에는 '국가표준기본법'에 의해 국가측정표준 대표기관으로 공식 지정됐다.
표준연은 국제적으로 공신력 있는 국가측정표준을 확립하고 이와 관련된 연구개발을 수행해 산업체와 공공 부문에 그 성과를 보급하는 일을 맡는다. 주요 기능은 길이, 시간, 질량 등 국가측정표준 확립 및 유지?향상, 첨단산업에서 필요한 새로운 측정과학기술 및 평가기술 개발, 산업체 측정기기에 대한 교정·시험 및 인증표준물질(CRM) 보급 등이다. 또한 산업체에 기술자문, 지원, 교육훈련을 수행함으로써 국가경제, 과학기술 발전 및 국민의 삶의 질 향상에 기여하고 있다. 나노기술(NT), 바이오기술(BT), 정보기술(IT) 등 미래 신산업에서 요구하는 정밀 측정기술에서부터 우주광학계, 진공, 나노바이오 융합연구까지 다양한 첨단 분야에서 측정표준에 관한 원천기술을 개발하고 있다. 또 국내 산업체에서 사용하는 각종 계측기기들이 정확한 측정값을 유지할 수 있도록 교정과 시험 서비스를 제공한다. 더불어 측정기술 전문가 양성과 현장에서 필요한 기술 지원, 측정표준과 관련한 산학연 교류도 하고 있다.
표준연의 대표적인 성과로는 대한민국 표준시계인 'KRISS-1'을 개발한 것이 있다. 이 시계 개발로 '1초의 정의'를 실현하는 진정한 시간의 원기를 우리나라도 확보하게 되었다. 기존의 세슘원자시계보다 10배 이상 향상된 정확도의 시계를 구현했다. 심자도 검사장치를 독일에 해외 기술이전한 것도 주요 업적 중 하나이다. 표준연은 지난 2004년 심자도 측정장치 개발에 성공했으며, 그 우수성을 인정받아 8월 9일 독일 바이오마그네틱파크 사(社)와 기술이전 계약에 합의했다. 기술이전에 따른 선급기술료는 15억 5천만 원이고 기술실시 기간 동안 심자도 측정장치 판매로 발생되는 매출에 3%를 경상기술료로 받도록 계약했다. 해상도 0.1m 이하(우주에서 자동차 번호판을 식별할 수 있는 정도)의 초고해상도 영상을 얻을 수 있는 직경 2m급 광학거울 제작 기술 및 시설 구축에도 성공했다. 같은 장소에서 대형 광학거울을 제작, 측정, 코팅과 망원경 조립까지 수행할 수 있어 제작 기간 단축 및 운반 중 파손 등의 위험요소를 방지할 수 있다."
